image,L_m,L_s,A_m,A_s,B_m,B_s,height,width,ver_symm,hor_symm,cent_symm,feat_num
ISIC_0055326,120.83269636966028,26.695660930931776,136.41245575987057,5.4654880449667065,132.8633553974724,4.608979597758668,938,942,0.20733697379854052,0.2595138354161221,0.20733697379854052,576
ISIC_0055332,61.59452691826149,20.88175991316234,141.9127615811125,1.2707374422527302,144.80218207834017,4.797131315364836,201,179,0.8487748166696476,0.8725183330352352,0.8487748166696476,53
ISIC_0055335,102.59553424689928,26.67215560145477,131.59983210565522,2.2473506363262525,135.79515116402806,4.8927504491917295,752,891,0.36395237475909525,0.3759946557574754,0.36395237475909525,621
ISIC_0055338,100.00083236513083,20.85481147363906,131.3091138201513,1.81882451418441,130.61464384598932,3.9187610881315473,438,605,0.797128340298611,0.8033017150189883,0.797128340298611,153
ISIC_0055341,139.8168905506196,14.713665068118367,132.97766299843892,1.4851596354122936,147.29992098213424,3.037551039837734,329,286,0.7496868194345404,0.7479330082679669,0.7496868194345404,121
ISIC_0055343,145.6806225162411,16.176756958529634,135.864359993337,2.41560720614451,145.50311496085476,3.5718006455832834,544,572,0.9344977750279608,0.9508792803940699,0.9344977750279608,218
ISIC_0055354,67.18003516378471,34.19623995786406,136.82399330863902,7.565997842537566,140.26316508202038,9.794222838805142,618,576,0.0014338630660771896,0.003277401293890719,0.0014338630660771896,107
ISIC_0055358,118.06181012506173,9.40938969088228,141.02939017391188,2.3880211794538755,144.46340910000933,2.9962592431137987,579,246,0.7504237684022262,0.7527728467893704,0.7504237684022262,107
ISIC_0055369,107.89495920948397,25.038151119076687,142.98004252776119,2.379207940972751,151.53644740316597,3.843857117476631,384,306,0.739454921962948,0.7510458215779745,0.739454921962948,119
ISIC_0055370,109.96994488698238,18.684173337057395,138.68732068921676,3.124605752292195,144.8719741737193,4.113576868238717,452,607,0.877629200501932,0.9132066710521224,0.877629200501932,264
ISIC_0055385,96.97526209706655,21.635402130913114,135.00444441222106,1.7598407711670183,131.08395806446936,2.7886977525681336,323,681,0.8070922088656236,0.7846743906152575,0.8070922088656236,127
ISIC_0055388,65.89548566538296,31.297590018062287,141.58691698759094,3.5977007935557803,144.74481172443305,8.324497337559801,180,154,0.8546213093709885,0.8807231493367566,0.8546213093709885,55
ISIC_0055395,56.3732747037987,38.31748431925871,134.877549774032,4.861791359691334,132.98464028337608,4.48499961110588,620,483,0.8406009527299377,0.3921460852571149,0.8406009527299377,12
ISIC_0055406,111.86665371593494,31.650981463528517,142.54957817616696,4.5836472457278905,158.5109063662097,7.327053939069988,356,397,0.6566020980185381,0.6412971082866182,0.6566020980185381,204
ISIC_0055407,154.96589840815759,8.979864655839105,140.15582648512736,3.9985981352702504,147.91405220379542,8.796995402655808,771,942,0.728401725433045,0.7667291888755449,0.728401725433045,463
ISIC_0055410,83.69097242239341,25.102628052985335,138.85250273834194,5.465751494562771,137.00594394667135,6.0789944001446905,914,942,0.3366901410587446,0.4721113905922404,0.3366901410587446,412
ISIC_0055414,125.7688494698964,19.106560401729258,136.34138853333977,2.590310034153735,149.7341934938537,2.804078194483122,744,822,0.7648344482816914,0.8059627599198204,0.7648344482816914,484
ISIC_0055416,124.69472025919015,19.43017227353097,140.79453781953154,2.89804012612247,153.66550370121837,2.5869452633211227,942,942,0.47516618784993814,0.6332176484157108,0.47516618784993814,625
ISIC_0055420,98.85203261081276,20.013045175881697,142.63130304126435,3.8150074824677778,148.30526725841008,3.576351806329022,514,576,0.7461420740699518,0.7854865188235621,0.7461420740699518,156
ISIC_0055426,116.6889589256322,19.381726575556563,145.1254339368547,3.6908368903890922,151.20333869519678,3.0768698764532254,839,894,0.810494912464462,0.8016796348945084,0.810494912464462,385
ISIC_0055428,159.72425138673842,12.530909513942333,148.1342317694632,4.493045697155843,127.66974956030246,4.28081251922042,942,942,0.5444207266659652,0.7271019046044225,0.5444207266659652,538
ISIC_0055435,137.20755769259756,12.553998603854696,138.5495229338438,3.4784767019227014,156.33352426028367,3.2282944229875605,322,312,0.8540765416095142,0.8560963477684157,0.8540765416095142,118
ISIC_0055437,99.71340595680373,21.99686895745,136.62376109816762,2.738969195562903,137.6269913733392,4.455401651430078,830,722,0.8228323153453813,0.8666897550532082,0.8228323153453813,360
ISIC_0055442,103.86947345635586,22.5753438082059,138.7921424319498,3.7686679782189025,142.57205476486823,4.515786411688797,249,208,0.399318144921262,0.3787001461118026,0.399318144921262,73
ISIC_0055443,98.23357056764047,22.801547690591587,134.42707914825232,3.812624775280453,144.03795270619295,4.285037039615139,810,857,0.2514922803191184,0.492832749813465,0.2514922803191184,328
ISIC_0055461,119.31871452390556,23.242485123181538,142.1738065285043,4.062736229776089,154.51491876990124,4.165904413587938,556,792,0.7706596522063648,0.4629182642822317,0.7706596522063648,234
ISIC_0055463,104.76587138586522,27.467694989224412,144.3509761301659,2.3298726316439855,140.2655433467972,6.708035392327406,655,769,0.8595393760982177,0.8499748978800119,0.8595393760982177,891
ISIC_0055470,118.71126567290577,26.084972742012706,137.1001889766249,3.0997055500711017,155.60056928228087,2.856323977419194,373,537,0.8642348014961303,0.8797136337617326,0.8642348014961303,127
ISIC_0055477,81.52124268710914,42.03321920024883,133.89137246990788,4.855941825215634,140.4360433057629,14.260423366342444,804,750,0.7947548920718176,0.3444287539506422,0.7947548920718176,110
ISIC_0055484,107.67629388346,17.35626643398457,150.42494872722887,4.907484793416251,144.5434189890216,6.023784878043764,605,606,0.504463747134757,0.7507781397032212,0.504463747134757,267
ISIC_0055486,160.8128820592735,75.87870309890002,129.31047124200316,3.7130448584843183,131.55189440116962,5.821087955672299,754,750,0.944812748550555,0.9363951332789084,0.944812748550555,82
ISIC_0055488,105.80531142009741,17.146316587743232,139.33231295293552,2.5376524814088057,145.90184847577842,2.545381155737443,664,633,0.7760242351682041,0.6441729476748932,0.7760242351682041,226
ISIC_0055495,74.18817940825876,41.07541980335214,134.36139626736883,7.871922024618852,137.76196914975003,13.52527609627364,637,641,0.5479566602024659,0.4719163093564859,0.5479566602024659,79
ISIC_0055499,91.61506012064075,26.00800699800755,131.9008668557504,2.677260214135864,137.91117325130827,5.573383241861161,563,775,0.5416370391083769,0.498517956297687,0.5416370391083769,548
ISIC_0055501,41.902750282805435,31.759012568305277,136.1197680995475,6.617491331208772,126.48741515837105,2.189866365484977,728,695,0.357147907239819,0.20775593891402716,0.357147907239819,76
ISIC_0055504,110.79815705173476,26.714122950039044,140.0970683450189,2.7594203140982496,144.94738953327422,4.253155146982488,896,884,0.47665241046559587,0.5155057373205498,0.47665241046559587,481
ISIC_0055507,107.50221945174766,17.650728198562902,144.5683321352148,2.7324590537546944,149.46634459899894,4.583501704011929,883,907,0.952261260219616,0.9573570342963525,0.952261260219616,218
ISIC_0055520,109.35704130276348,21.970646999900563,139.1595658251592,4.29355446628784,152.05930775755982,4.340647862379524,669,595,0.33616291711967883,0.7856306526959701,0.33616291711967883,232
ISIC_0055524,98.19003479006815,29.985975638438372,149.55714149549638,3.4332590437895303,159.7604171631003,7.304396693152239,550,517,0.6341165070136142,0.5535354016743713,0.6341165070136142,272
ISIC_0055533,124.85947774285967,26.85660253096769,151.99448146605582,3.9811793560985524,160.23539749851705,5.881225866664124,592,818,0.8903676498428685,0.8791160248886196,0.8903676498428685,305
ISIC_0055534,94.84269418004796,20.474852415953922,153.86391048463273,3.8001088365697804,150.88768194918742,4.354920524790249,485,350,0.6089999757804743,0.604398265881954,0.6089999757804743,116
ISIC_0055535,180.15029490786867,57.708568184511186,129.61883025674598,3.955787655475816,131.50072498499378,7.482348930070339,900,898,0.9802946205962264,0.980763328308585,0.9802946205962264,51
ISIC_0055536,115.36663946695776,21.01929387370831,142.2640569356556,2.9503945459188494,143.5656629793949,4.097244770334436,872,631,0.7573749939205948,0.7671803989170553,0.7573749939205948,336
ISIC_0055541,78.3240498034076,27.74782833499109,139.54384010484927,3.8377451379382017,151.19490170380078,3.8109599427133296,417,307,0.8568414154652687,0.8671952817824378,0.8568414154652687,86
ISIC_0055548,96.09697159854534,25.273250573685697,147.22000998102615,4.369363498984769,149.55396671673648,8.921719879992295,869,808,0.7730033006561784,0.7649320104356075,0.7730033006561784,451
ISIC_0055551,144.33580048238187,74.52516450533061,131.65587962815064,3.228726696502961,127.28425789860397,4.136634246583667,778,806,0.952260965402677,0.9333051145257643,0.952260965402677,241
ISIC_0055552,87.60528695777585,32.916501704609246,143.9539809926717,3.5492761581842616,149.10661951390995,8.866632343318896,706,740,0.909857910756297,0.8592117637514686,0.909857910756297,446
ISIC_0055553,44.5702455633894,37.75462959780801,129.18158182053702,1.2297902968106769,127.62819445215491,1.2126824382311885,934,940,0.6818408926886138,0.7712763004496752,0.6818408926886138,95
ISIC_0055564,103.52348173112726,21.73911815676871,139.38207578694113,2.9144019846676885,145.51398210824797,3.032715096071081,439,431,0.6777288740798733,0.6976064769288053,0.6777288740798733,234
ISIC_0055566,124.65540452413762,20.71301112800401,138.83337586408308,2.858121566469683,151.4827693755919,2.421213813226121,409,706,0.7817095093085634,0.7855939844507579,0.7817095093085634,314
ISIC_0055577,118.32331341380706,17.450955524051984,142.34643966362876,3.0784784816389914,152.2921213567788,4.576602404111129,924,542,0.7976038352607634,0.7906994344329339,0.7976038352607634,239
ISIC_0055581,97.67744904704658,30.052272397806767,139.05793588588546,4.614808972403939,139.8436336352251,6.356749597265604,942,942,0.6916771031778131,0.7660334098522524,0.6916771031778131,440
ISIC_0055590,95.84977769732276,20.90955622176884,141.4536318579896,2.2762918932051384,149.0037384151643,3.446580446932237,942,899,0.5889142139316992,0.24621975737329022,0.5889142139316992,472
ISIC_0055591,107.18032205240175,16.60638886055559,134.56285480349345,1.3399130416814349,144.4340747816594,1.451346664547964,418,363,0.7295305676855895,0.7675627729257642,0.7295305676855895,128
ISIC_0055592,99.94538912915338,24.71651478857109,139.56234808697207,2.3206284444512937,133.9713956460981,3.3364792351147883,889,919,0.8766052281261797,0.8947933982820168,0.8766052281261797,432
ISIC_0055599,70.89507211727512,42.76695226553207,133.97220693017914,7.314630034164347,142.5386067288485,13.32450157401102,803,747,0.5403998301272472,0.5815625147458987,0.5403998301272472,236
ISIC_0055601,85.8344950799846,18.88276533194035,142.61617832994338,2.453454546686721,149.42909955472484,6.136230390881146,782,809,0.5745313616623605,0.5188692210433731,0.5745313616623605,241
ISIC_0055603,100.69294702320497,24.986424466136615,137.46913111233437,2.999624398590464,145.77092750094974,3.7337084822710436,393,526,0.8156860312759243,0.8021801660709716,0.8156860312759243,147
ISIC_0055608,92.77665395300654,17.42877935799252,148.08051042991005,4.3493624342163075,145.44226585675943,2.5978977937172183,393,507,0.7498140038611857,0.6909544662617131,0.7498140038611857,193
ISIC_0055611,120.42132502234053,22.860976086531856,152.35571491273774,5.895442433280404,169.14462769467838,4.594712158046673,655,860,0.7241268247397289,0.8073535866417842,0.7241268247397289,508
ISIC_0055612,99.60215159553333,25.330031911148858,138.54856226042403,2.1753100834657153,134.62141984114672,4.296922127245291,621,634,0.86225777522146,0.8130730429978544,0.86225777522146,391
ISIC_0055620,110.90960767719993,14.079091209089396,144.3929561797095,3.64136790835902,125.73054752742426,3.144636372771762,684,838,0.5645169016558353,0.6187001346597049,0.5645169016558353,227
ISIC_0055621,56.649012329930656,25.710983313327898,132.2280834938226,3.0695444467867006,132.66777323879248,3.260108493040691,730,644,0.8964540948872635,0.8701577098623889,0.8964540948872635,259
ISIC_0055626,47.34151657373608,29.72518399454526,130.4962894620723,3.6342095212382475,130.26092770133846,5.002522872725692,840,865,0.6044633425595357,0.5023332932194098,0.6044633425595357,65
ISIC_0055630,91.36132492113565,15.951836997893384,139.30465615141955,2.1602791672627775,149.0243406940063,2.7039217850332378,316,375,0.881615141955836,0.8414006309148265,0.881615141955836,124
ISIC_0055633,95.4894594424517,20.95285391053447,148.9380466930967,2.0599917424147747,136.5108237367063,2.7903355456283756,226,265,0.7344408784846769,0.7490088729469511,0.7344408784846769,78
ISIC_0055634,89.61509834384297,23.628952994293854,145.7405895553457,3.04532936539539,154.5602298920604,6.620043914650873,643,483,0.7760177089997056,0.7707222713010632,0.7760177089997056,185
ISIC_0055640,128.90548052587963,19.923759199238855,137.84533808147998,3.320281111658377,160.5074469752962,3.138972332126494,872,833,0.7553719008264462,0.8525566082107102,0.7553719008264462,523
ISIC_0055649,129.93952619936732,18.072549700276895,153.8324096758081,4.684956571934972,131.02276240991367,2.3582407713298243,686,897,0.288145470113931,0.5610505910615322,0.288145470113931,461
ISIC_0055657,76.72615571468333,25.27884764935367,144.17402899724198,4.809474592740801,146.96511727942107,8.665223528574987,620,522,0.7386655195971762,0.7412970319576934,0.7386655195971762,186
ISIC_0055658,128.67358195258853,19.580349924094516,136.48173084178575,2.209330361652885,133.15937774597217,4.173010028685728,942,873,0.48432802942343406,0.6230791886648703,0.48432802942343406,1506
ISIC_0055661,111.57674612034057,18.027382454418127,151.57158929235888,6.700969167538546,134.15075185501345,2.837943181647899,450,759,0.9028826580865454,0.9048919824019962,0.9028826580865454,322
ISIC_0055664,98.64267999124664,21.282724186939816,139.23132613611497,2.293998757756964,151.36222554526225,5.030170325344404,245,346,0.8588700853453936,0.8389379239915384,0.8588700853453936,73
ISIC_0055669,123.01387475892372,27.344939870124673,138.70698855940933,4.553372180662191,155.3311717087237,3.0149060867177404,458,531,0.7617823104625544,0.773684768972469,0.7617823104625544,187
ISIC_0055682,171.59838059767287,69.20777869502253,130.72175637002246,3.026316640124242,138.70561953576816,5.776360162560565,745,742,0.9438332368268674,0.9429277440600866,0.9438332368268674,17
ISIC_0055691,131.6239868582144,18.216463629456616,138.28482134093738,2.6026059613399197,140.88162061359327,2.5193341347618357,675,821,0.5295251083525759,0.5104891492450189,0.5295251083525759,604
ISIC_0055695,130.3366383411819,14.82251095396427,139.59772071469416,2.554960895727156,149.55227851259193,2.692487728008326,942,942,0.5648362177640308,0.6146608117028628,0.5648362177640308,639
ISIC_0055697,121.15465049765473,17.897546018023082,132.1672577508294,1.5479104222297273,143.84587575792244,1.597137491336533,396,469,0.6430843152957327,0.5904358769019563,0.6430843152957327,137
ISIC_0055698,137.78588589698572,15.111639774544383,142.13991202942208,3.764887212485621,147.62518250198673,2.6338051651527645,302,521,0.7753423644864995,0.7953390378680072,0.7753423644864995,145
ISIC_0055702,88.17779273625395,19.491323968685982,141.94425661996925,3.1403617022948844,148.22540286662888,4.262310187008089,554,510,0.8969248522147543,0.8964389829135962,0.8969248522147543,188
ISIC_0055705,85.95654282077702,23.341457581419583,136.71694388404492,2.69124653228961,136.91505978717325,6.747542404500729,486,348,0.831167256890028,0.8207596997220611,0.831167256890028,123
ISIC_0055711,65.78321568178238,37.42801390433541,134.55400277781754,4.371005268715874,138.75863056458425,8.609331856625266,636,653,0.4348286773865605,0.6742507767866092,0.4348286773865605,134
ISIC_0055715,133.41427864390002,14.976050633648423,133.89999010146005,1.5247006918901107,151.21940856223708,3.4684677730255737,912,826,0.668349418460777,0.7012719623855481,0.668349418460777,430
ISIC_0055719,108.53703024344433,29.82635704456426,140.5542821645365,8.301249674002475,147.20308059537962,13.815970079759797,942,942,0.640468399195856,0.8368575774917947,0.640468399195856,363
ISIC_0055723,72.2842456530648,15.22911055306678,141.14510860019905,2.2322098021630956,150.04956384286635,2.647680583634756,272,495,0.7747789942040864,0.7810198466131959,0.7747789942040864,116
ISIC_0055726,53.06824921280303,29.61717473584078,135.3239888722448,5.556165226636184,125.37287151111246,2.84832610106917,802,835,0.5719177035248082,0.35069242762373515,0.5719177035248082,75
ISIC_0055727,83.26242225213517,22.831495526730865,141.94693418121054,2.5733536885550006,146.32375023208317,6.198534886423731,459,573,0.9211729483847011,0.7899067025621983,0.9211729483847011,195
ISIC_0055731,100.35246701100961,31.332277984459562,151.80117420691695,11.336801265990072,134.23632906636507,6.158880326479977,942,940,0.7559402953354307,0.6538063051951256,0.7559402953354307,465
ISIC_0055737,78.84173186299026,23.836021096673438,144.56529662561348,4.529624839453868,148.59229341312292,8.98936938772435,337,588,0.7378302550497131,0.7426871339328852,0.7378302550497131,205
ISIC_0055740,116.98742658664978,23.905408082111755,142.58142772440647,3.6462788954248198,144.66490260962925,5.834393979800721,942,886,0.8021985946301089,0.8078633409985017,0.8021985946301089,479
ISIC_0055745,134.64275931563523,13.753446900235149,137.99936133523514,2.854616763669298,149.24605624507697,3.6619477479449314,503,393,0.8754745634016705,0.925829731973687,0.8754745634016705,99
ISIC_0055749,109.9491966156951,22.992152965151124,131.55460684623145,1.1245009444018121,120.33553908251183,6.044827550024154,707,714,0.38911744158969186,0.6244469455872079,0.38911744158969186,437
ISIC_0055751,97.11243371785199,12.120585844109671,137.27588836073483,2.2932877366028848,130.86480307970388,5.718209005586964,889,942,0.90890186909659,0.93609721115113,0.90890186909659,116
ISIC_0055769,94.54148889424371,25.38546427325242,145.82844193397497,4.906775737703955,147.55126578689988,7.656516109349868,827,942,0.22115480020978326,0.43026123687082735,0.22115480020978326,206
ISIC_0055774,75.61334419777916,28.690393960532813,142.55469352727525,4.074314609649519,143.6717088097364,6.128781061485985,738,563,0.49339031388424165,0.07561480916427563,0.49339031388424165,212
ISIC_0055778,91.55232849515218,15.809149996170365,142.4948244954606,2.7157598380995553,146.29759632992156,3.2383305623858756,660,649,0.3246689411900769,0.6556651053412749,0.3246689411900769,172
ISIC_0055804,97.77079517400654,14.44021762002245,145.57630206259458,3.0629123585976163,157.61990324122004,2.2137548227160857,554,452,0.5660388627856973,0.4803097873695946,0.5660388627856973,345
ISIC_0055805,92.2246411462069,22.80991583818243,147.6808968466913,3.928051262467078,143.92075109139373,7.652102287005468,607,565,0.7866624162084142,0.8585482914043336,0.7866624162084142,216
ISIC_0055819,129.38042927314785,14.690564251350578,147.10657487704555,3.236345439264408,145.50996077130316,6.408072084202621,691,750,0.886233707188651,0.8099788957597988,0.886233707188651,302
ISIC_0055826,112.39995612662862,18.948815937724234,136.63852297777922,1.4031422741713957,133.76206607617425,5.196116288072543,675,605,0.8988431095431775,0.8479679796312479,0.8988431095431775,245
ISIC_0055829,55.541998278255065,30.852937406458715,129.13255679122966,1.6616230666912521,130.22184156432826,6.918212172712605,813,835,0.8105553505859203,0.15980604016233596,0.8105553505859203,84
ISIC_0055833,141.19625085249046,16.14103470213516,140.24222800272796,4.213404303451233,145.73753553301023,2.814242191461401,393,643,0.7999951717353386,0.8063865870807708,0.7999951717353386,233
ISIC_0055835,119.9418820336024,17.84923829209961,150.73890655298686,2.8022019963446514,160.94456961388045,3.2900243176291855,926,942,0.7136214761400681,0.7746548163008252,0.7136214761400681,745
ISIC_0055845,162.31673115446887,73.5591599279323,130.4471382966073,3.4263633238133813,130.42536337275777,6.1459966716517975,745,729,0.9789156902024276,0.93989599626794,0.9789156902024276,57
ISIC_0055851,119.43089679729108,16.518001259381354,146.20849615584405,3.0734922786870924,137.6259798987393,4.349454827112591,712,867,0.9398233865214214,0.9229099624744854,0.9398233865214214,324
ISIC_0055853,65.86691506639916,32.40707053062861,135.32435272762015,6.822213214853031,140.84231393904653,11.257560070988905,600,635,0.592051208560237,0.8474013566446928,0.592051208560237,87
ISIC_0055856,114.59548895652853,17.012192583472824,137.07111663086744,2.168558870496675,145.34198623001774,3.2229722330012245,543,854,0.8305219902341032,0.8595210706517498,0.8305219902341032,214
ISIC_0055858,129.82416855441735,18.170135633529743,143.4626960420718,4.397982211224877,156.61747823239716,3.513393083331639,450,496,0.8709714064243663,0.8628724548777472,0.8709714064243663,163
ISIC_0055860,39.52227735106315,34.830743039586594,129.90508189836203,3.5634253384356813,129.13729454224475,4.691059966479646,930,918,0.724521102798283,0.4605101118316617,0.724521102798283,81
ISIC_0055863,140.14950345738617,19.387364362471832,140.37761495882117,3.556948677258801,145.7500569898821,5.247538907291181,678,849,0.781655687590234,0.7363677279449157,0.781655687590234,334
ISIC_0055866,102.89683852218172,19.824920561592133,150.04786371445545,5.001861085320444,162.511375861017,5.521775804158072,369,449,0.6950916009697982,0.4243188131211766,0.6950916009697982,175
ISIC_0055868,94.92023893183415,8.62249778827221,135.32343640196768,1.592407405924723,159.47434996486297,1.3033590242577997,123,140,0.13562895291637386,0.13633169360505973,0.13562895291637386,27
ISIC_0055872,97.4189752809205,15.524496100073913,139.88548503161184,1.8706354932704492,143.56946058930131,4.357459716067375,831,729,0.8476374759632161,0.8035036545538123,0.8476374759632161,195
ISIC_0055880,140.3853100798992,21.969662130864414,143.9197110494745,4.27912281323194,165.9127836047806,4.4800202372837745,750,799,0.8600816343964314,0.7987357079741696,0.8600816343964314,265
ISIC_0055881,106.84107037924332,24.612686795307138,142.12584188401212,3.090431800098834,151.95506938480315,4.918061781797032,264,272,0.8202775392125842,0.7786014554988021,0.8202775392125842,71
ISIC_0055885,93.86404772091744,19.35611304901285,129.0067883501673,1.8565705681007565,115.63010749812814,5.214112661962605,747,857,0.9223923872683099,0.9694123130052107,0.9223923872683099,293
ISIC_0055888,149.8757080973009,13.730021675451239,143.57734088637122,2.8775625573270203,151.86824391869376,5.883115178238259,606,760,0.3824191936021326,0.5091102965678107,0.3824191936021326,649
ISIC_0055903,158.2185465098393,70.22958231300517,131.44107181311975,4.856250070142493,135.20950046805027,10.688212002483109,899,902,0.9548313187883725,0.9554934743978706,0.9548313187883725,13
ISIC_0055906,94.62450895930287,26.576916434928332,142.3005643103583,2.749548964589868,144.7036772919698,6.577517053427453,614,695,0.7950139531816139,0.728706455562105,0.7950139531816139,400
ISIC_0055909,121.50080219311941,23.425048600602473,135.87497177104996,2.3152879349623907,136.04454970160774,5.374874915210274,942,942,0.8178717237235115,0.8142073605391681,0.8178717237235115,467
ISIC_0055910,173.28647517683154,73.26646290850492,130.7666490966802,4.856198456985828,135.18806176962755,8.276214327260794,750,746,0.9361657072226455,0.9338869797193252,0.9361657072226455,16
ISIC_0055917,104.55576270057927,26.307224568563846,145.66436680205072,2.991256539821072,155.64947732871696,6.0278426795273985,536,395,0.842316399227645,0.8606265397163593,0.842316399227645,222
ISIC_0055919,115.46813323792155,26.914016687434074,137.46787931949862,3.415037080455366,154.88679085585898,7.019040165633699,355,559,0.7756823095804191,0.7742588275124459,0.7756823095804191,186
ISIC_0055922,76.3328759392256,19.24233285485284,156.10592362256133,3.407584076008022,132.67228081047287,2.656821520131563,497,558,0.4843803600872,0.3120829506346343,0.4843803600872,211
ISIC_0055926,111.08962721542855,28.848588529431368,140.13292571243872,3.0915479606514125,151.24568137334126,5.897498152267434,542,616,0.8180699958699205,0.8444037422112087,0.8180699958699205,217
ISIC_0055927,124.71916580697143,26.418059529422887,141.4303948071898,3.883886467015385,152.78940353466515,4.1679090096780165,700,688,0.81110550531254,0.811979005866008,0.81110550531254,322
ISIC_0055935,97.08275281621808,28.783248645365017,148.5083764881004,5.438628866856085,156.34787205553488,11.557652460038979,649,709,0.8292844945414581,0.8237303108186596,0.8292844945414581,307
ISIC_0055939,67.98657485957138,23.17881967006139,140.02556542079165,2.723161421101401,146.98299207669626,6.7072878622423175,401,512,0.7494852323455286,0.7380367997100828,0.7494852323455286,145
ISIC_0055941,132.39573691545309,23.449237433987932,146.16656617244806,4.120971522808845,165.45425649585312,4.069978362962228,644,627,0.7745987884789701,0.7650751310750752,0.7745987884789701,216
ISIC_0055945,158.37598272225418,9.978602168631168,141.52014223191068,2.3680910482308324,145.22395807051714,5.437149424718626,942,942,0.5648706019289446,0.6972929513121465,0.5648706019289446,454
ISIC_0055947,97.06931831974313,26.27765416802573,142.57831102627196,3.4220189502910685,148.10881174899868,6.7904017572171345,757,856,0.5972370874664842,0.6078297233777268,0.5972370874664842,602
ISIC_0055949,188.74770872158243,55.87099979697737,128.25511252385695,2.7800303570877714,132.87343510798289,7.530386243051798,753,753,0.9944474292946437,0.9947216858234103,0.9944474292946437,12
ISIC_0055966,71.29091589484517,25.234786305519727,132.83287491814013,4.14050461185688,134.4399476096922,5.829758890724477,223,348,0.8213677612498831,0.819346992235008,0.8213677612498831,75
ISIC_0055970,64.16640906749099,26.247211792278108,144.6390667549864,4.503029382740563,145.0219572630701,7.990609519360641,285,262,0.457128137189961,0.8598415151738181,0.457128137189961,70
ISIC_0055981,66.08213322811862,37.855094235111935,131.2972972972973,3.282678026870223,131.63722846934525,6.159053239670447,631,682,0.6197365248460139,0.57977685714912,0.6197365248460139,12
ISIC_0055983,87.30446372824476,26.408640798113122,137.67693211972215,2.14050093947015,134.5350303402794,3.1669183256221083,723,724,0.8816972996175759,0.886043471474284,0.8816972996175759,223
ISIC_0055987,90.98669583097806,28.240451891651656,146.72246662352097,3.35526892824972,153.24645208505711,9.761635799807769,755,706,0.9014584886442145,0.8987687089876871,0.9014584886442145,390
ISIC_0055994,96.99078137698827,45.562635229089636,137.53362746236309,4.6568560986108025,142.38549479469017,5.8921475295292325,942,942,0.2530748093966485,0.22802740044119355,0.2530748093966485,331
ISIC_0055995,74.30856831988395,16.95806158670477,153.4227219149515,3.34136619818384,130.14623265935262,3.390104109378557,534,372,0.6138906519176716,0.6203644936077614,0.6138906519176716,169
ISIC_0055996,80.72358442283533,28.919665724838218,128.91456133004542,2.8947701892988182,132.02566727151475,5.5071446507156026,897,805,0.5769863056188836,0.6599900742877526,0.5769863056188836,643
ISIC_0056000,110.85039486606843,32.16533347431098,133.04210671474124,2.127562811573391,131.1162096893541,5.364595155936371,942,942,0.2813437554655653,0.39386376784296845,0.2813437554655653,1599
ISIC_0056008,90.64776539917413,21.321638373811357,135.00627150722644,3.5422748357955194,135.3052993805919,6.300854042264381,942,704,0.8445285615966965,0.8375301101169993,0.8445285615966965,232
ISIC_0056009,116.18453057930073,28.667162087774507,143.80031734967164,4.818726415870766,157.59862604101698,4.186252930505546,397,537,0.5759071064313754,0.6226565652859816,0.5759071064313754,226
ISIC_0056012,132.20588630673322,16.821390107930814,140.69785417821916,2.765152325305437,163.08788291240276,2.4858605119193045,465,431,0.711028213271496,0.7331333703012889,0.711028213271496,151
ISIC_0056022,53.950510442037626,29.702011904785273,139.86229983935328,7.830133225304295,140.85841322485362,9.430071333498246,675,572,0.16283360107788775,0.033393791781105873,0.16283360107788775,174
ISIC_0056026,105.98454043926304,25.017162307180715,140.2785177474758,5.3684660043438965,152.41091703965859,4.541740662583469,634,619,0.8211595711460393,0.7218278338711356,0.8211595711460393,177
ISIC_0056029,101.33746282544837,42.50317927252899,134.85155722600302,6.403725820501063,144.47901804448173,13.553016984624817,942,942,0.5625353500337535,0.4300935977667901,0.5625353500337535,212
ISIC_0056031,101.19060349492972,23.24929377074639,138.98967017303127,4.3275503638178865,139.6450656075612,5.987318235116231,605,928,0.7594507714100672,0.8107893904130452,0.7594507714100672,331
ISIC_0056035,107.05387700471755,17.822228928437415,140.77582038484923,3.5018183236700082,144.45988679796596,3.7207389947585914,564,549,0.8915909080198127,0.902774439527398,0.8915909080198127,166
ISIC_0056038,96.65897138838393,21.179619171557572,138.72295114393089,2.005482674332305,139.04700681617672,6.801534684107727,827,598,0.8643703278106918,0.8632526129723993,0.8643703278106918,252
ISIC_0056040,181.1417276111064,52.6568806992417,128.91920077371825,1.4830526179592143,130.75701085825696,5.159560581969445,810,808,0.9733899493692347,0.9730200442344891,0.9733899493692347,23
ISIC_0056055,105.14542702157185,31.935780783359963,138.77265884529666,2.5905128069980554,147.56655313065053,6.655935761498541,357,540,0.692107144358942,0.7070518481140406,0.692107144358942,210
ISIC_0056064,92.0993799822852,17.47190032773446,139.24629465603778,2.591641363987803,150.21423088278712,2.211235907183813,159,227,0.6351343371715382,0.469501033362858,0.6351343371715382,55
ISIC_0056067,100.26167254315216,20.75203340806302,137.19969542507116,3.367086404842519,148.96024036199796,2.239567063992242,583,562,0.8378284001571373,0.8355828875449224,0.8378284001571373,209
